county,species,month,hour,n_collisions,risk_score
Blekinge,Roe Deer,2,8,35,0.1562
Blekinge,Roe Deer,2,9,21,0.0833
Blekinge,Roe Deer,2,10,20,0.0781
Blekinge,Roe Deer,2,11,7,0.0104
Blekinge,Roe Deer,2,12,16,0.0573
Blekinge,Roe Deer,2,13,11,0.0312
Blekinge,Roe Deer,2,14,7,0.0104
Blekinge,Roe Deer,2,15,12,0.0365
Blekinge,Roe Deer,2,16,16,0.0573
Blekinge,Roe Deer,2,17,79,0.3854
Blekinge,Roe Deer,2,18,113,0.5625
Blekinge,Roe Deer,2,19,62,0.2969
Blekinge,Roe Deer,2,20,35,0.1562
Blekinge,Roe Deer,2,21,48,0.2240
Blekinge,Roe Deer,2,22,40,0.1823
Blekinge,Roe Deer,2,23,38,0.1719
Blekinge,Roe Deer,3,0,24,0.0990
Blekinge,Roe Deer,3,1,17,0.0625
Blekinge,Roe Deer,3,2,12,0.0365
Blekinge,Roe Deer,3,3,12,0.0365
Blekinge,Roe Deer,3,4,15,0.0521
Blekinge,Roe Deer,3,5,30,0.1302
Blekinge,Roe Deer,3,6,89,0.4375
Blekinge,Roe Deer,3,7,60,0.2865
Blekinge,Roe Deer,3,8,31,0.1354
Blekinge,Roe Deer,3,9,25,0.1042
Blekinge,Roe Deer,3,10,16,0.0573
Blekinge,Roe Deer,3,11,14,0.0469
Blekinge,Roe Deer,3,12,5,0.0000
Blekinge,Roe Deer,3,13,5,0.0000
Blekinge,Roe Deer,3,14,11,0.0312
Blekinge,Roe Deer,3,15,13,0.0417
Blekinge,Roe Deer,3,16,10,0.0260
Blekinge,Roe Deer,3,17,28,0.1198
Blekinge,Roe Deer,3,18,80,0.3906
Blekinge,Roe Deer,3,19,110,0.5469
Blekinge,Roe Deer,3,20,72,0.3490
Blekinge,Roe Deer,3,21,48,0.2240
Blekinge,Roe Deer,3,22,50,0.2344
Blekinge,Roe Deer,3,23,36,0.1615
Blekinge,Roe Deer,4,0,23,0.0937
Blekinge,Roe Deer,4,1,22,0.0885
Blekinge,Roe Deer,4,2,12,0.0365
Blekinge,Roe Deer,4,3,16,0.0573
Blekinge,Roe Deer,4,4,17,0.0625
Blekinge,Roe Deer,4,5,77,0.3750
Blekinge,Roe Deer,4,6,83,0.4062
Blekinge,Roe Deer,4,7,57,0.2708
Blekinge,Roe Deer,4,8,38,0.1719
Blekinge,Roe Deer,4,9,16,0.0573
Blekinge,Roe Deer,4,10,15,0.0521
Blekinge,Roe Deer,4,11,17,0.0625
Blekinge,Roe Deer,4,12,13,0.0417
Blekinge,Roe Deer,4,13,10,0.0260
Blekinge,Roe Deer,4,14,18,0.0677
Blekinge,Roe Deer,4,15,12,0.0365
Blekinge,Roe Deer,4,16,21,0.0833
Blekinge,Roe Deer,4,17,19,0.0729
Blekinge,Roe Deer,4,18,15,0.0521
Blekinge,Roe Deer,4,19,27,0.1146
Blekinge,Roe Deer,4,20,89,0.4375
Blekinge,Roe Deer,4,21,135,0.6771
Blekinge,Roe Deer,4,22,48,0.2240
Blekinge,Roe Deer,4,23,52,0.2448
Blekinge,Roe Deer,5,0,43,0.1979
Blekinge,Roe Deer,5,1,33,0.1458
Blekinge,Roe Deer,5,2,16,0.0573
Blekinge,Roe Deer,5,3,34,0.1510
Blekinge,Roe Deer,5,4,49,0.2292
Blekinge,Roe Deer,5,5,76,0.3698
Blekinge,Roe Deer,5,6,76,0.3698
Blekinge,Roe Deer,5,7,67,0.3229
Blekinge,Roe Deer,5,8,40,0.1823
Blekinge,Roe Deer,5,9,27,0.1146
Blekinge,Roe Deer,5,10,27,0.1146
Blekinge,Roe Deer,5,11,24,0.0990
Blekinge,Roe Deer,5,12,16,0.0573
Blekinge,Roe Deer,5,13,18,0.0677
Blekinge,Roe Deer,5,14,19,0.0729
Blekinge,Roe Deer,5,15,29,0.1250
Blekinge,Roe Deer,5,16,29,0.1250
Blekinge,Roe Deer,5,17,23,0.0937
Blekinge,Roe Deer,5,18,15,0.0521
Blekinge,Roe Deer,5,19,24,0.0990
Blekinge,Roe Deer,5,20,35,0.1562
Blekinge,Roe Deer,5,21,117,0.5833
Blekinge,Roe Deer,5,22,197,1.0000
Blekinge,Roe Deer,5,23,117,0.5833
Blekinge,Roe Deer,6,0,58,0.2760
Blekinge,Roe Deer,6,1,37,0.1667
Blekinge,Roe Deer,6,2,37,0.1667
Blekinge,Roe Deer,6,3,46,0.2135
Blekinge,Roe Deer,6,4,65,0.3125
Blekinge,Roe Deer,6,5,55,0.2604
Blekinge,Roe Deer,6,6,63,0.3021
Blekinge,Roe Deer,6,7,61,0.2917
Blekinge,Roe Deer,6,8,43,0.1979
Blekinge,Roe Deer,6,9,35,0.1562
Blekinge,Roe Deer,6,10,39,0.1771
Blekinge,Roe Deer,6,11,35,0.1562
Blekinge,Roe Deer,6,12,26,0.1094
Blekinge,Roe Deer,6,13,32,0.1406
Blekinge,Roe Deer,6,14,24,0.0990
Blekinge,Roe Deer,6,15,22,0.0885
Blekinge,Roe Deer,6,16,30,0.1302
Blekinge,Roe Deer,6,17,24,0.0990
Blekinge,Roe Deer,6,18,22,0.0885
Blekinge,Roe Deer,6,19,26,0.1094
Blekinge,Roe Deer,6,20,28,0.1198
Blekinge,Roe Deer,6,21,48,0.2240
Blekinge,Roe Deer,6,22,118,0.5885
Blekinge,Roe Deer,6,23,172,0.8698
Blekinge,Roe Deer,7,0,52,0.2448
Blekinge,Roe Deer,7,1,36,0.1615
Blekinge,Roe Deer,7,2,20,0.0781
Blekinge,Roe Deer,7,3,29,0.1250
Blekinge,Roe Deer,7,4,41,0.1875
Blekinge,Roe Deer,7,5,34,0.1510
Blekinge,Roe Deer,7,6,42,0.1927
Blekinge,Roe Deer,7,7,41,0.1875
Blekinge,Roe Deer,7,8,33,0.1458
Blekinge,Roe Deer,7,9,35,0.1562
Blekinge,Roe Deer,7,10,34,0.1510
Blekinge,Roe Deer,7,11,20,0.0781
Blekinge,Roe Deer,7,12,24,0.0990
Blekinge,Roe Deer,7,13,29,0.1250
Blekinge,Roe Deer,7,14,24,0.0990
Blekinge,Roe Deer,7,15,16,0.0573
Blekinge,Roe Deer,7,16,18,0.0677
Blekinge,Roe Deer,7,17,38,0.1719
Blekinge,Roe Deer,7,18,24,0.0990
Blekinge,Roe Deer,7,19,23,0.0937
Blekinge,Roe Deer,7,20,36,0.1615
Blekinge,Roe Deer,7,21,57,0.2708
Blekinge,Roe Deer,7,22,101,0.5000
Blekinge,Roe Deer,7,23,93,0.4583
Blekinge,Roe Deer,8,0,35,0.1562
Blekinge,Roe Deer,8,1,18,0.0677
Blekinge,Roe Deer,8,2,9,0.0208
Blekinge,Roe Deer,8,3,7,0.0104
Blekinge,Roe Deer,8,4,23,0.0937
Blekinge,Roe Deer,8,5,52,0.2448
Blekinge,Roe Deer,8,6,56,0.2656
Blekinge,Roe Deer,8,7,46,0.2135
Blekinge,Roe Deer,8,8,18,0.0677
Blekinge,Roe Deer,8,9,27,0.1146
Blekinge,Roe Deer,8,10,30,0.1302
Blekinge,Roe Deer,8,11,37,0.1667
Blekinge,Roe Deer,8,12,23,0.0937
Blekinge,Roe Deer,8,13,12,0.0365
Blekinge,Roe Deer,8,14,22,0.0885
Blekinge,Roe Deer,8,15,20,0.0781
Blekinge,Roe Deer,8,16,35,0.1562
Blekinge,Roe Deer,8,17,20,0.0781
Blekinge,Roe Deer,8,18,28,0.1198
Blekinge,Roe Deer,8,19,37,0.1667
Blekinge,Roe Deer,8,20,60,0.2865
Blekinge,Roe Deer,8,21,139,0.6979
Blekinge,Roe Deer,8,22,75,0.3646
Blekinge,Roe Deer,8,23,54,0.2552
Blekinge,Roe Deer,9,0,18,0.0677
Blekinge,Roe Deer,9,1,16,0.0573
Blekinge,Roe Deer,9,2,12,0.0365
Blekinge,Roe Deer,9,3,11,0.0312
Blekinge,Roe Deer,9,4,15,0.0521
Blekinge,Roe Deer,9,5,37,0.1667
Blekinge,Roe Deer,9,6,82,0.4010
Blekinge,Roe Deer,9,7,66,0.3177
Blekinge,Roe Deer,9,8,19,0.0729
Blekinge,Roe Deer,9,9,20,0.0781
Blekinge,Roe Deer,9,10,15,0.0521
Blekinge,Roe Deer,9,11,12,0.0365
Blekinge,Roe Deer,9,12,14,0.0469
Blekinge,Roe Deer,9,13,5,0.0000
Blekinge,Roe Deer,9,14,7,0.0104
Blekinge,Roe Deer,9,15,14,0.0469
Blekinge,Roe Deer,9,16,7,0.0104
Blekinge,Roe Deer,9,17,9,0.0208
Blekinge,Roe Deer,9,18,20,0.0781
Blekinge,Roe Deer,9,19,62,0.2969
Blekinge,Roe Deer,9,20,110,0.5469
Blekinge,Roe Deer,9,21,57,0.2708
Blekinge,Roe Deer,9,22,51,0.2396
Blekinge,Roe Deer,9,23,30,0.1302
Blekinge,Roe Deer,10,0,22,0.0885
Blekinge,Roe Deer,10,1,14,0.0469
Blekinge,Roe Deer,10,2,16,0.0573
Blekinge,Roe Deer,10,3,16,0.0573
Blekinge,Roe Deer,10,4,18,0.0677
Blekinge,Roe Deer,10,5,38,0.1719
Blekinge,Roe Deer,10,6,100,0.4948
Blekinge,Roe Deer,10,7,126,0.6302
Blekinge,Roe Deer,10,8,47,0.2187
Blekinge,Roe Deer,10,9,28,0.1198
Blekinge,Roe Deer,10,10,21,0.0833
Blekinge,Roe Deer,10,11,23,0.0937
Blekinge,Roe Deer,10,12,16,0.0573
Blekinge,Roe Deer,10,13,13,0.0417
Blekinge,Roe Deer,10,14,11,0.0312
Blekinge,Roe Deer,10,15,15,0.0521
Blekinge,Roe Deer,10,16,28,0.1198
Blekinge,Roe Deer,10,17,52,0.2448
Blekinge,Roe Deer,10,18,102,0.5052
Blekinge,Roe Deer,10,19,157,0.7917
Blekinge,Roe Deer,10,20,88,0.4323
Blekinge,Roe Deer,10,21,76,0.3698
Blekinge,Roe Deer,10,22,49,0.2292
Blekinge,Roe Deer,10,23,49,0.2292
Blekinge,Roe Deer,11,0,29,0.1250
Blekinge,Roe Deer,11,1,22,0.0885
Blekinge,Roe Deer,11,2,13,0.0417
Blekinge,Roe Deer,11,3,17,0.0625
Blekinge,Roe Deer,11,4,16,0.0573
Blekinge,Roe Deer,11,5,23,0.0937
Blekinge,Roe Deer,11,6,91,0.4479
Blekinge,Roe Deer,11,7,162,0.8177
Blekinge,Roe Deer,11,8,57,0.2708
Blekinge,Roe Deer,11,9,33,0.1458
Blekinge,Roe Deer,11,10,19,0.0729
Blekinge,Roe Deer,11,11,14,0.0469
Blekinge,Roe Deer,11,12,16,0.0573
Blekinge,Roe Deer,11,13,10,0.0260
Blekinge,Roe Deer,11,14,7,0.0104
Blekinge,Roe Deer,11,15,17,0.0625
Blekinge,Roe Deer,11,16,122,0.6094
Blekinge,Roe Deer,11,17,166,0.8385
Blekinge,Roe Deer,11,18,91,0.4479
Blekinge,Roe Deer,11,19,62,0.2969
Blekinge,Roe Deer,11,20,60,0.2865
Blekinge,Roe Deer,11,21,64,0.3073
Blekinge,Roe Deer,11,22,57,0.2708
Blekinge,Roe Deer,11,23,50,0.2344
Blekinge,Roe Deer,12,0,24,0.0990
Blekinge,Roe Deer,12,1,14,0.0469
Blekinge,Roe Deer,12,2,14,0.0469
Blekinge,Roe Deer,12,3,13,0.0417
Blekinge,Roe Deer,12,4,21,0.0833
Blekinge,Roe Deer,12,5,33,0.1458
Blekinge,Roe Deer,12,6,65,0.3125
Blekinge,Roe Deer,12,7,94,0.4635
Blekinge,Roe Deer,12,8,89,0.4375
Blekinge,Roe Deer,12,9,35,0.1562
Blekinge,Roe Deer,12,10,24,0.0990
Blekinge,Roe Deer,12,11,23,0.0937
Blekinge,Roe Deer,12,12,31,0.1354
Blekinge,Roe Deer,12,13,15,0.0521
Blekinge,Roe Deer,12,14,25,0.1042
Blekinge,Roe Deer,12,15,34,0.1510
Blekinge,Roe Deer,12,16,132,0.6615
Blekinge,Roe Deer,12,17,121,0.6042
Blekinge,Roe Deer,12,18,61,0.2917
Blekinge,Roe Deer,12,19,56,0.2656
Blekinge,Roe Deer,12,20,73,0.3542
Blekinge,Roe Deer,12,21,63,0.3021
Blekinge,Roe Deer,12,22,54,0.2552
Blekinge,Roe Deer,12,23,44,0.2031
Blekinge,Wild Boar,1,0,8,0.1273
Blekinge,Wild Boar,1,1,5,0.0727
Blekinge,Wild Boar,1,2,7,0.1091
Blekinge,Wild Boar,1,4,2,0.0182
Blekinge,Wild Boar,1,5,6,0.0909
Blekinge,Wild Boar,1,6,22,0.3818
Blekinge,Wild Boar,1,7,24,0.4182
Blekinge,Wild Boar,1,8,13,0.2182
Blekinge,Wild Boar,1,9,8,0.1273
Blekinge,Wild Boar,1,10,2,0.0182
Blekinge,Wild Boar,1,11,4,0.0545
Blekinge,Wild Boar,1,12,4,0.0545
Blekinge,Wild Boar,1,13,2,0.0182
Blekinge,Wild Boar,1,14,2,0.0182
Blekinge,Wild Boar,1,15,3,0.0364
Blekinge,Wild Boar,1,16,6,0.0909
Blekinge,Wild Boar,1,17,4,0.0545
Blekinge,Wild Boar,1,18,12,0.2000
Blekinge,Wild Boar,1,19,21,0.3636
Blekinge,Wild Boar,1,20,20,0.3455
Blekinge,Wild Boar,1,21,24,0.4182
Blekinge,Wild Boar,1,22,15,0.2545
Blekinge,Wild Boar,1,23,19,0.3273
Blekinge,Wild Boar,2,0,4,0.0545
Blekinge,Wild Boar,2,1,5,0.0727
Blekinge,Wild Boar,2,2,1,0.0000
Blekinge,Wild Boar,2,3,1,0.0000
Blekinge,Wild Boar,2,4,2,0.0182
Blekinge,Wild Boar,2,5,5,0.0727
Blekinge,Wild Boar,2,6,9,0.1455
Blekinge,Wild Boar,2,7,16,0.2727
Blekinge,Wild Boar,2,8,8,0.1273
Blekinge,Wild Boar,2,9,1,0.0000
Blekinge,Wild Boar,2,10,4,0.0545
Blekinge,Wild Boar,2,12,1,0.0000
Blekinge,Wild Boar,2,13,5,0.0727
Blekinge,Wild Boar,2,14,2,0.0182
Blekinge,Wild Boar,2,15,4,0.0545
Blekinge,Wild Boar,2,16,2,0.0182
Blekinge,Wild Boar,2,17,1,0.0000
Blekinge,Wild Boar,2,18,13,0.2182
Blekinge,Wild Boar,2,19,11,0.1818
Blekinge,Wild Boar,2,20,18,0.3091
Blekinge,Wild Boar,2,21,27,0.4727
Blekinge,Wild Boar,2,22,18,0.3091
Blekinge,Wild Boar,2,23,8,0.1273
Blekinge,Wild Boar,3,0,7,0.1091
Blekinge,Wild Boar,3,1,8,0.1273
Blekinge,Wild Boar,3,2,1,0.0000
Blekinge,Wild Boar,3,3,2,0.0182
Blekinge,Wild Boar,3,4,2,0.0182
Blekinge,Wild Boar,3,5,11,0.1818
Blekinge,Wild Boar,3,6,7,0.1091
Blekinge,Wild Boar,3,7,7,0.1091
Blekinge,Wild Boar,3,8,4,0.0545
Blekinge,Wild Boar,3,9,2,0.0182
Blekinge,Wild Boar,3,10,1,0.0000
Blekinge,Wild Boar,3,11,4,0.0545
Blekinge,Wild Boar,3,12,3,0.0364
Blekinge,Wild Boar,3,13,1,0.0000
Blekinge,Wild Boar,3,14,3,0.0364
Blekinge,Wild Boar,3,15,1,0.0000
Blekinge,Wild Boar,3,17,3,0.0364
Blekinge,Wild Boar,3,18,5,0.0727
Blekinge,Wild Boar,3,19,24,0.4182
Blekinge,Wild Boar,3,20,21,0.3636
Blekinge,Wild Boar,3,21,16,0.2727
Blekinge,Wild Boar,3,22,20,0.3455
Blekinge,Wild Boar,3,23,12,0.2000
Blekinge,Wild Boar,4,0,5,0.0727
Blekinge,Wild Boar,4,1,4,0.0545
Blekinge,Wild Boar,4,2,2,0.0182
Blekinge,Wild Boar,4,3,5,0.0727
Blekinge,Wild Boar,4,4,3,0.0364
Blekinge,Wild Boar,4,5,7,0.1091
Blekinge,Wild Boar,4,6,4,0.0545
Blekinge,Wild Boar,4,7,4,0.0545
Blekinge,Wild Boar,4,8,4,0.0545
Blekinge,Wild Boar,4,11,2,0.0182
Blekinge,Wild Boar,4,12,2,0.0182
Blekinge,Wild Boar,4,15,2,0.0182
Blekinge,Wild Boar,4,19,2,0.0182
Blekinge,Wild Boar,4,20,6,0.0909
Blekinge,Wild Boar,4,21,10,0.1636
Blekinge,Wild Boar,4,22,22,0.3818
Blekinge,Wild Boar,4,23,10,0.1636
Blekinge,Wild Boar,5,0,13,0.2182
Blekinge,Wild Boar,5,1,1,0.0000
Blekinge,Wild Boar,5,2,5,0.0727
Blekinge,Wild Boar,5,3,3,0.0364
Blekinge,Wild Boar,5,4,3,0.0364
Blekinge,Wild Boar,5,5,5,0.0727
Blekinge,Wild Boar,5,6,8,0.1273
Blekinge,Wild Boar,5,7,6,0.0909
Blekinge,Wild Boar,5,8,5,0.0727
Blekinge,Wild Boar,5,9,4,0.0545
Blekinge,Wild Boar,5,10,2,0.0182
Blekinge,Wild Boar,5,11,1,0.0000
Blekinge,Wild Boar,5,12,4,0.0545
Blekinge,Wild Boar,5,14,1,0.0000
Blekinge,Wild Boar,5,19,1,0.0000
Blekinge,Wild Boar,5,20,2,0.0182
Blekinge,Wild Boar,5,21,5,0.0727
Blekinge,Wild Boar,5,22,14,0.2364
Blekinge,Wild Boar,5,23,14,0.2364
Blekinge,Wild Boar,6,0,8,0.1273
Blekinge,Wild Boar,6,1,12,0.2000
Blekinge,Wild Boar,6,2,4,0.0545
Blekinge,Wild Boar,6,3,9,0.1455
Blekinge,Wild Boar,6,4,3,0.0364
Blekinge,Wild Boar,6,5,7,0.1091
Blekinge,Wild Boar,6,6,5,0.0727
Blekinge,Wild Boar,6,7,4,0.0545
Blekinge,Wild Boar,6,8,5,0.0727
Blekinge,Wild Boar,6,9,5,0.0727
Blekinge,Wild Boar,6,10,3,0.0364
Blekinge,Wild Boar,6,12,2,0.0182
Blekinge,Wild Boar,6,14,2,0.0182
Blekinge,Wild Boar,6,15,2,0.0182
Blekinge,Wild Boar,6,16,1,0.0000
Blekinge,Wild Boar,6,18,2,0.0182
Blekinge,Wild Boar,6,20,3,0.0364
Blekinge,Wild Boar,6,21,5,0.0727
Blekinge,Wild Boar,6,22,11,0.1818
Blekinge,Wild Boar,6,23,31,0.5455
Blekinge,Wild Boar,7,0,15,0.2545
Blekinge,Wild Boar,7,1,17,0.2909
Blekinge,Wild Boar,7,2,14,0.2364
Blekinge,Wild Boar,7,3,11,0.1818
Blekinge,Wild Boar,7,4,8,0.1273
Blekinge,Wild Boar,7,5,12,0.2000
Blekinge,Wild Boar,7,6,3,0.0364
Blekinge,Wild Boar,7,7,6,0.0909
Blekinge,Wild Boar,7,8,2,0.0182
Blekinge,Wild Boar,7,9,3,0.0364
Blekinge,Wild Boar,7,10,2,0.0182
Blekinge,Wild Boar,7,11,3,0.0364
Blekinge,Wild Boar,7,12,1,0.0000
Blekinge,Wild Boar,7,13,1,0.0000
Blekinge,Wild Boar,7,14,2,0.0182
Blekinge,Wild Boar,7,17,1,0.0000
Blekinge,Wild Boar,7,21,4,0.0545
Blekinge,Wild Boar,7,22,14,0.2364
Blekinge,Wild Boar,7,23,43,0.7636
Blekinge,Wild Boar,8,0,11,0.1818
Blekinge,Wild Boar,8,1,12,0.2000
Blekinge,Wild Boar,8,2,8,0.1273
Blekinge,Wild Boar,8,3,4,0.0545
Blekinge,Wild Boar,8,4,11,0.1818
Blekinge,Wild Boar,8,5,24,0.4182
Blekinge,Wild Boar,8,6,12,0.2000
Blekinge,Wild Boar,8,7,10,0.1636
Blekinge,Wild Boar,8,8,3,0.0364
Blekinge,Wild Boar,8,9,6,0.0909
Blekinge,Wild Boar,8,10,4,0.0545
Blekinge,Wild Boar,8,11,2,0.0182
Blekinge,Wild Boar,8,12,1,0.0000
Blekinge,Wild Boar,8,13,3,0.0364
Blekinge,Wild Boar,8,14,3,0.0364
Blekinge,Wild Boar,8,15,1,0.0000
Blekinge,Wild Boar,8,16,1,0.0000
Blekinge,Wild Boar,8,17,3,0.0364
Blekinge,Wild Boar,8,18,2,0.0182
Blekinge,Wild Boar,8,21,15,0.2545
Blekinge,Wild Boar,8,22,47,0.8364
Blekinge,Wild Boar,8,23,24,0.4182
Blekinge,Wild Boar,9,0,12,0.2000
Blekinge,Wild Boar,9,1,5,0.0727
Blekinge,Wild Boar,9,2,12,0.2000
Blekinge,Wild Boar,9,3,7,0.1091
Blekinge,Wild Boar,9,4,10,0.1636
Blekinge,Wild Boar,9,5,30,0.5273
Blekinge,Wild Boar,9,6,44,0.7818
Blekinge,Wild Boar,9,7,17,0.2909
Blekinge,Wild Boar,9,8,8,0.1273
Blekinge,Wild Boar,9,9,11,0.1818
Blekinge,Wild Boar,9,10,4,0.0545
Blekinge,Wild Boar,9,11,4,0.0545
Blekinge,Wild Boar,9,12,2,0.0182
Blekinge,Wild Boar,9,13,1,0.0000
Blekinge,Wild Boar,9,14,2,0.0182
Blekinge,Wild Boar,9,16,1,0.0000
Blekinge,Wild Boar,9,17,1,0.0000
Blekinge,Wild Boar,9,18,2,0.0182
Blekinge,Wild Boar,9,19,5,0.0727
Blekinge,Wild Boar,9,20,17,0.2909
Blekinge,Wild Boar,9,21,38,0.6727
Blekinge,Wild Boar,9,22,38,0.6727
Blekinge,Wild Boar,9,23,35,0.6182
Blekinge,Wild Boar,10,0,16,0.2727
Blekinge,Wild Boar,10,1,11,0.1818
Blekinge,Wild Boar,10,2,5,0.0727
Blekinge,Wild Boar,10,3,6,0.0909
Blekinge,Wild Boar,10,4,3,0.0364
Blekinge,Wild Boar,10,5,18,0.3091
Blekinge,Wild Boar,10,6,56,1.0000
Blekinge,Wild Boar,10,7,42,0.7455
Blekinge,Wild Boar,10,8,20,0.3455
Blekinge,Wild Boar,10,9,6,0.0909
Blekinge,Wild Boar,10,10,2,0.0182
Blekinge,Wild Boar,10,11,8,0.1273
Blekinge,Wild Boar,10,12,8,0.1273
Blekinge,Wild Boar,10,13,5,0.0727
Blekinge,Wild Boar,10,14,2,0.0182
Blekinge,Wild Boar,10,15,6,0.0909
Blekinge,Wild Boar,10,16,2,0.0182
Blekinge,Wild Boar,10,17,6,0.0909
Blekinge,Wild Boar,10,18,10,0.1636
Blekinge,Wild Boar,10,19,27,0.4727
Blekinge,Wild Boar,10,20,50,0.8909
Blekinge,Wild Boar,10,21,51,0.9091
Blekinge,Wild Boar,10,22,45,0.8000
Blekinge,Wild Boar,10,23,29,0.5091
Blekinge,Wild Boar,11,0,19,0.3273
Blekinge,Wild Boar,11,1,6,0.0909
Blekinge,Wild Boar,11,2,6,0.0909
Blekinge,Wild Boar,11,3,6,0.0909
Blekinge,Wild Boar,11,4,3,0.0364
Blekinge,Wild Boar,11,5,20,0.3455
Blekinge,Wild Boar,11,6,23,0.4000
Blekinge,Wild Boar,11,7,37,0.6545
Blekinge,Wild Boar,11,8,12,0.2000
Blekinge,Wild Boar,11,9,7,0.1091
Blekinge,Wild Boar,11,10,5,0.0727
Blekinge,Wild Boar,11,11,5,0.0727
Blekinge,Wild Boar,11,12,7,0.1091
Blekinge,Wild Boar,11,13,9,0.1455
Blekinge,Wild Boar,11,14,3,0.0364
Blekinge,Wild Boar,11,15,2,0.0182
Blekinge,Wild Boar,11,16,3,0.0364
Blekinge,Wild Boar,11,17,10,0.1636
Blekinge,Wild Boar,11,18,36,0.6364
Blekinge,Wild Boar,11,19,47,0.8364
Blekinge,Wild Boar,11,20,51,0.9091
Blekinge,Wild Boar,11,21,44,0.7818
Blekinge,Wild Boar,11,22,40,0.7091
Blekinge,Wild Boar,11,23,35,0.6182
Blekinge,Wild Boar,12,0,9,0.1455
Blekinge,Wild Boar,12,1,7,0.1091
Blekinge,Wild Boar,12,2,3,0.0364
Blekinge,Wild Boar,12,3,3,0.0364
Blekinge,Wild Boar,12,4,7,0.1091
Blekinge,Wild Boar,12,5,14,0.2364
Blekinge,Wild Boar,12,6,22,0.3818
Blekinge,Wild Boar,12,7,31,0.5455
Blekinge,Wild Boar,12,8,16,0.2727
Blekinge,Wild Boar,12,9,8,0.1273
Blekinge,Wild Boar,12,10,4,0.0545
Blekinge,Wild Boar,12,11,7,0.1091
Blekinge,Wild Boar,12,12,10,0.1636
Blekinge,Wild Boar,12,13,3,0.0364
Blekinge,Wild Boar,12,14,5,0.0727
Blekinge,Wild Boar,12,15,4,0.0545
Blekinge,Wild Boar,12,16,3,0.0364
Blekinge,Wild Boar,12,17,12,0.2000
Blekinge,Wild Boar,12,18,20,0.3455
Blekinge,Wild Boar,12,19,33,0.5818
Blekinge,Wild Boar,12,20,30,0.5273
Blekinge,Wild Boar,12,21,28,0.4909
Blekinge,Wild Boar,12,22,17,0.2909
Blekinge,Wild Boar,12,23,24,0.4182
Dalarnas,Brown Bear,4,5,1,0.0000
Dalarnas,Brown Bear,4,9,1,0.0000
Dalarnas,Brown Bear,5,0,1,0.0000
Dalarnas,Brown Bear,5,23,1,0.0000
Dalarnas,Brown Bear,6,10,1,0.0000
Dalarnas,Brown Bear,9,20,1,0.0000
Dalarnas,Brown Bear,10,4,1,0.0000
Dalarnas,Brown Bear,10,7,1,0.0000
Dalarnas,Fallow Deer,1,2,3,0.2857
Dalarnas,Fallow Deer,1,8,1,0.0000
Dalarnas,Fallow Deer,1,16,1,0.0000
Dalarnas,Fallow Deer,1,18,1,0.0000
Dalarnas,Fallow Deer,2,6,1,0.0000
Dalarnas,Fallow Deer,2,21,1,0.0000
Dalarnas,Fallow Deer,2,22,2,0.1429
Dalarnas,Fallow Deer,3,10,1,0.0000
Dalarnas,Fallow Deer,3,19,1,0.0000
Dalarnas,Fallow Deer,4,7,1,0.0000
Dalarnas,Fallow Deer,4,12,1,0.0000
Dalarnas,Fallow Deer,5,9,1,0.0000
Dalarnas,Fallow Deer,5,23,1,0.0000
Dalarnas,Fallow Deer,6,8,3,0.2857
Dalarnas,Fallow Deer,6,15,1,0.0000
Dalarnas,Fallow Deer,7,3,1,0.0000
Dalarnas,Fallow Deer,7,10,1,0.0000
Dalarnas,Fallow Deer,7,13,1,0.0000
Dalarnas,Fallow Deer,8,13,1,0.0000
Dalarnas,Fallow Deer,9,8,1,0.0000
Dalarnas,Fallow Deer,9,20,2,0.1429
Dalarnas,Fallow Deer,9,21,1,0.0000
Dalarnas,Fallow Deer,9,22,1,0.0000
Dalarnas,Fallow Deer,10,3,1,0.0000
Dalarnas,Fallow Deer,10,5,1,0.0000
Dalarnas,Fallow Deer,10,6,2,0.1429
Dalarnas,Fallow Deer,10,7,1,0.0000
Dalarnas,Fallow Deer,10,14,1,0.0000
Dalarnas,Fallow Deer,10,15,1,0.0000
Dalarnas,Fallow Deer,10,18,2,0.1429
Dalarnas,Fallow Deer,10,19,1,0.0000
Dalarnas,Fallow Deer,11,0,1,0.0000
Dalarnas,Fallow Deer,11,6,2,0.1429
Dalarnas,Fallow Deer,11,12,1,0.0000
Dalarnas,Fallow Deer,11,14,1,0.0000
Dalarnas,Fallow Deer,11,15,1,0.0000
Dalarnas,Fallow Deer,11,18,1,0.0000
Dalarnas,Fallow Deer,11,19,4,0.4286
Dalarnas,Fallow Deer,11,20,4,0.4286
Dalarnas,Fallow Deer,11,22,2,0.1429
Dalarnas,Fallow Deer,12,16,8,1.0000
Dalarnas,Fallow Deer,12,17,2,0.1429
Dalarnas,Fallow Deer,12,18,1,0.0000
Dalarnas,Moose,1,0,9,0.0630
Dalarnas,Moose,1,1,8,0.0551
Dalarnas,Moose,1,2,6,0.0394
Dalarnas,Moose,1,3,8,0.0551
Dalarnas,Moose,1,4,12,0.0866
Dalarnas,Moose,1,5,22,0.1654
Dalarnas,Moose,1,6,24,0.1811
Dalarnas,Moose,1,7,22,0.1654
Dalarnas,Moose,1,8,12,0.0866
Dalarnas,Moose,1,9,17,0.1260
Dalarnas,Moose,1,10,9,0.0630
